Date,Communcication_Services,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_Care,Information_Technology,Materials,Real_Estate,Utilities
2012-08-29,151.87,360.1,360.1,534.82,203.37,448.64,491.39,224.77,148.68,184.23
2012-08-30,151.17,358.05,358.05,529.06,202.24,447.02,484.96,222.52,148.51,183.45
2012-08-31,151.3,359.12,359.12,533.54,203.39,448.23,488.78,224.9,149.14,183.27
2012-09-04,152.55,358.48,358.48,529.83,203.61,449.41,488.64,221.59,149.91,183.81
2012-09-05,153.08,359.01,359.01,528.26,203.56,449.42,488.01,222.54,149.63,183.03
2012-09-06,154.85,367.13,367.13,538.87,208.5,456.83,499.72,228.3,151.18,185.09
2012-09-07,153.86,369.17,369.17,547.66,210.72,456.68,499.16,232.81,151.3,184.47
2012-09-10,154.55,368.29,368.29,545.2,208.83,454.95,492.47,232.28,149.72,184.18
2012-09-11,155.29,368.33,368.33,550.17,210.56,455.0,493.44,233.12,150.56,183.62
2012-09-12,156.43,369.59,369.59,552.33,211.53,455.12,495.6,232.73,151.2,182.65
2012-09-13,158.3,374.86,374.86,562.54,216.98,459.83,502.81,238.69,153.76,185.28
2012-09-14,155.13,376.47,376.47,569.9,218.78,458.08,507.12,241.58,154.09,183.88
2012-09-17,155.95,374.81,374.81,565.44,216.46,460.43,507.31,238.01,153.76,182.82
2012-09-18,156.42,373.06,373.06,561.37,215.49,461.8,507.27,237.35,151.89,182.01
2012-09-19,157.52,376.8,376.8,556.12,215.33,462.43,507.26,238.7,151.19,182.4
2012-09-20,158.08,376.48,376.48,558.53,214.11,464.33,506.12,238.35,149.23,183.07
2012-09-21,158.85,376.26,376.26,559.57,213.49,466.47,506.47,237.44,149.26,183.18
2012-09-24,159.21,374.93,374.93,556.66,213.48,467.21,502.22,236.36,149.11,185.0
2012-09-25,158.37,370.62,370.62,551.69,210.22,466.99,494.52,232.76,146.81,184.43
2012-09-26,158.12,368.13,368.13,546.8,208.7,464.51,490.46,231.47,146.6,184.84
2012-09-27,158.31,371.89,371.89,553.93,210.87,467.33,498.16,234.26,147.46,184.02
2012-09-28,157.13,370.26,370.26,551.19,210.07,465.29,494.54,232.88,147.21,184.89
2012-10-01,156.73,370.24,370.24,554.18,211.05,468.05,493.6,233.61,146.24,184.12
2012-10-02,156.93,369.33,369.33,554.42,211.57,470.34,494.02,232.33,147.27,184.91
2012-10-03,158.58,372.33,372.33,548.24,213.21,473.57,496.28,231.23,148.0,185.93
2012-10-04,159.88,375.55,375.55,553.75,216.35,476.66,496.88,234.12,147.48,187.06
2012-10-05,158.82,376.79,376.79,552.93,216.43,477.36,493.54,235.18,148.11,186.7
2012-10-08,157.67,375.74,375.74,553.7,216.16,476.74,488.28,234.9,147.68,186.89
2012-10-09,155.66,369.97,369.97,553.75,214.48,470.92,481.78,232.43,146.87,186.74
2012-10-10,155.06,367.47,367.47,543.84,214.63,467.42,479.84,230.12,147.5,186.25
2012-10-11,153.59,365.75,365.75,547.08,215.75,467.69,478.45,230.84,147.21,186.41
2012-10-12,151.62,365.78,365.78,544.24,212.78,467.17,479.18,229.74,146.8,185.33
2012-10-15,150.69,369.64,369.64,547.04,215.34,473.69,482.41,231.7,148.72,186.31
2012-10-16,150.68,372.76,372.76,555.46,216.75,478.65,490.02,237.2,149.26,186.87
2012-10-17,152.16,375.0,375.0,562.02,219.38,478.54,486.09,239.23,148.95,189.21
2012-10-18,154.05,375.06,375.06,562.19,219.75,478.49,478.67,239.37,150.91,190.01
2012-10-19,151.4,368.73,368.73,553.76,216.93,470.63,467.56,234.58,149.38,188.72
2012-10-22,150.72,367.21,367.21,551.38,216.88,470.67,472.0,235.43,148.81,188.0
2012-10-23,149.2,364.22,364.22,538.35,213.33,464.09,466.07,228.33,147.33,186.3
2012-10-24,148.91,362.71,362.71,534.98,213.34,464.67,463.23,228.23,147.2,185.09
2012-10-25,148.42,361.98,361.98,539.93,213.85,468.51,462.52,227.6,146.63,185.88
2012-10-26,149.16,363.05,363.05,540.44,212.58,466.69,463.27,228.02,145.89,185.88
2012-10-31,148.95,364.23,364.23,539.94,213.88,463.31,460.85,227.64,147.43,187.44
2012-11-01,150.75,368.82,368.82,543.14,216.68,467.15,469.19,232.1,147.51,185.28
2012-11-02,149.72,368.13,368.13,533.87,215.18,464.32,462.21,227.52,148.41,183.98
2012-11-05,149.2,369.24,369.24,537.74,214.87,465.03,465.05,229.21,147.31,180.92
2012-11-06,149.24,371.37,371.37,546.16,217.46,465.88,467.99,231.63,148.06,180.89
2012-11-07,145.24,366.8,366.8,529.44,209.8,457.02,454.77,228.02,148.01,176.96
2012-11-08,143.71,360.92,360.92,520.71,208.02,451.73,448.24,224.85,146.06,176.7
2012-11-09,144.32,359.5,359.5,520.82,208.5,453.35,450.85,224.49,145.81,175.48
2012-11-12,145.0,359.55,359.55,521.54,208.59,455.36,449.28,224.31,145.64,173.94
2012-11-13,145.05,360.41,360.41,518.57,207.19,453.4,445.77,223.5,145.56,174.54
2012-11-14,143.99,354.97,354.97,511.96,203.46,448.11,441.4,219.7,142.72,172.98
2012-11-15,142.45,354.7,354.7,512.49,204.03,447.0,439.47,218.78,141.77,171.8
2012-11-16,141.59,357.16,357.16,514.35,205.28,450.21,440.86,219.39,142.9,173.68
2012-11-19,144.88,364.8,364.8,525.8,209.13,454.91,453.28,225.68,144.58,173.66
2012-11-20,144.52,366.67,366.67,523.72,210.22,457.35,450.49,225.79,145.2,173.26
2012-11-21,145.33,367.93,367.93,526.61,210.33,457.54,452.27,225.98,144.93,172.57
2012-11-23,147.46,372.73,372.73,533.58,212.92,462.35,459.66,229.21,146.33,172.12
2012-11-26,146.02,371.03,371.03,529.21,211.97,460.18,462.62,229.14,146.26,174.34
2012-11-27,144.95,369.41,369.41,524.2,209.99,457.5,460.62,228.28,145.4,174.75
2012-11-28,145.72,374.12,374.12,529.88,210.99,461.15,463.5,229.24,145.2,175.35
2012-11-29,146.98,375.02,375.02,530.38,211.95,464.06,465.45,230.62,145.92,176.35
2012-11-30,147.64,375.15,375.15,530.21,211.6,464.72,464.39,230.95,146.34,178.1
2012-12-03,147.72,373.16,373.16,526.97,210.82,463.63,463.53,226.72,146.61,176.98
2012-12-04,146.66,371.76,371.76,524.95,210.19,464.51,463.01,226.85,146.65,176.05
2012-12-05,146.99,370.52,370.52,528.62,212.88,466.19,457.08,224.11,146.0,178.81
2012-12-06,146.88,372.66,372.66,530.23,213.5,466.14,460.88,224.67,147.75,178.47
2012-12-07,146.93,373.73,373.73,533.69,215.17,467.45,457.94,226.53,148.46,178.56
2012-12-10,146.38,371.67,371.67,533.16,214.54,469.24,459.46,228.05,148.3,178.61
2012-12-11,147.84,372.68,372.68,536.09,215.55,474.14,465.93,229.74,148.67,178.95
2012-12-12,149.37,373.03,373.03,538.22,216.66,473.39,463.9,229.22,148.79,178.74
2012-12-13,148.66,370.69,370.69,533.45,215.28,468.96,460.52,228.23,147.21,177.97
2012-12-14,147.67,369.13,369.13,531.05,214.67,467.25,455.71,230.25,147.35,177.34
2012-12-17,148.17,375.94,375.94,535.74,219.18,470.67,462.03,232.47,148.54,179.98
2012-12-18,148.3,380.13,380.13,544.76,222.37,474.5,469.77,235.33,150.06,181.36
2012-12-19,146.55,377.29,377.29,540.42,220.84,469.35,467.85,234.07,149.29,179.83
2012-12-20,147.71,378.36,378.36,544.35,223.92,469.99,468.6,236.28,151.6,180.57
2012-12-21,146.08,374.54,374.54,538.03,221.36,466.21,464.49,234.35,150.92,179.61
2012-12-24,146.19,375.26,375.26,534.15,221.12,464.75,462.73,235.46,151.36,179.0
2012-12-26,146.15,371.57,371.57,532.16,220.79,462.79,459.8,236.92,150.25,177.36
2012-12-27,145.94,371.97,371.97,531.43,220.01,462.26,459.34,235.95,150.69,176.97
2012-12-28,144.4,368.67,368.67,522.03,218.22,457.39,454.02,232.93,149.33,175.22
2012-12-31,146.04,376.06,376.06,532.96,221.24,462.95,463.82,237.62,151.26,177.66
2013-01-02,150.68,384.23,384.23,545.39,227.61,471.53,478.41,243.21,153.35,180.88
2013-01-03,150.3,385.02,385.02,544.85,227.23,472.09,474.9,241.55,152.9,180.88
2013-01-04,151.23,386.34,386.34,550.56,230.09,474.24,472.26,244.39,153.63,181.86
2013-01-07,152.09,385.28,385.28,546.06,229.34,475.87,471.2,243.9,153.92,179.78
2013-01-08,148.0,384.29,384.29,545.19,228.74,475.85,470.01,244.34,153.77,179.45
2013-01-09,147.63,384.96,384.96,544.08,228.29,480.98,471.09,245.89,154.38,179.05
2013-01-10,148.81,387.07,387.07,549.24,231.44,484.58,473.62,246.88,154.93,179.89
2013-01-11,148.24,387.63,387.63,550.46,230.65,483.52,474.95,246.42,154.92,180.01
2013-01-14,146.67,388.48,388.48,550.41,230.06,484.58,471.46,246.64,155.04,179.75
2013-01-15,145.3,391.15,391.15,552.49,230.97,483.81,468.94,246.75,155.81,180.3
2013-01-16,143.61,390.33,390.33,554.2,231.25,483.15,472.41,245.31,155.26,179.4
2013-01-17,144.3,394.52,394.52,558.03,231.01,487.12,473.96,247.09,155.73,180.1
2013-01-18,145.42,395.22,395.22,563.07,231.35,488.92,472.39,248.46,156.44,181.65
2013-01-22,146.43,396.08,396.08,567.98,233.43,490.3,473.15,250.7,157.18,183.13
2013-01-23,146.66,396.41,396.41,565.89,233.34,489.54,478.98,249.6,157.38,182.58
2013-01-24,146.22,399.27,399.27,568.31,234.44,492.84,469.3,250.2,157.95,183.45
2013-01-25,146.75,403.37,403.37,573.26,235.54,496.58,469.85,251.14,158.63,184.46
2013-01-28,147.06,401.53,401.53,571.38,234.49,494.67,471.09,248.66,158.28,184.14
2013-01-29,149.14,400.05,400.05,580.33,235.48,500.18,470.99,250.11,158.66,185.55
2013-01-30,148.58,399.35,399.35,576.47,234.43,498.27,469.93,248.72,156.77,185.61
2013-01-31,149.23,397.27,397.27,573.41,234.02,496.54,470.05,246.55,155.4,186.04
2013-02-01,152.04,399.62,399.62,578.72,237.28,500.65,475.43,249.52,156.08,186.41
2013-02-04,151.29,394.8,394.8,573.23,234.2,494.92,467.79,247.02,155.81,185.19
2013-02-05,151.59,399.09,399.09,577.41,236.87,500.81,474.43,248.34,155.8,185.55
2013-02-06,152.01,399.84,399.84,577.57,237.26,500.53,473.72,248.74,155.92,185.96
2013-02-07,151.43,398.74,398.74,574.53,236.33,498.75,473.61,247.26,155.35,186.26
2013-02-08,151.47,401.87,401.87,579.27,237.18,502.21,478.52,248.78,157.03,186.24
2013-02-11,151.34,400.66,400.66,576.04,238.04,501.23,479.03,248.25,157.29,186.6
2013-02-12,152.29,402.16,402.16,577.85,239.84,500.48,476.78,248.65,157.95,187.35
2013-02-13,151.84,403.02,403.02,579.07,239.29,500.17,476.84,249.3,157.42,186.94
2013-02-14,148.76,403.05,403.05,582.1,240.03,501.11,477.26,248.28,156.71,185.25
2013-02-15,149.26,403.53,403.53,575.96,239.26,502.23,476.7,248.08,157.16,185.76
2013-02-19,150.21,405.31,405.31,582.61,241.31,505.51,479.29,247.03,158.03,187.46
2013-02-20,149.9,398.97,398.97,572.03,237.86,502.15,471.94,240.03,156.75,187.04
2013-02-21,150.17,395.55,395.55,568.2,235.77,499.98,467.71,237.79,155.49,186.19
2013-02-22,151.37,397.84,397.84,573.57,238.67,501.79,473.53,240.76,157.22,188.16
2013-02-25,150.33,391.33,391.33,559.15,232.26,495.74,465.95,235.36,154.1,186.2
2013-02-26,151.49,395.16,395.16,564.35,233.38,497.09,468.88,237.92,155.3,186.83
2013-02-27,152.83,401.12,401.12,572.96,237.16,502.81,472.99,241.91,156.61,188.56
2013-02-28,153.05,401.16,401.16,573.39,236.67,502.1,471.86,242.27,156.26,189.0
2013-03-01,153.61,403.55,403.55,572.13,237.4,505.86,472.32,242.5,157.04,189.42
2013-03-04,154.71,407.38,407.38,570.75,239.42,508.9,473.28,242.74,158.39,191.22
2013-03-05,156.23,411.49,411.49,574.87,241.42,513.46,480.34,244.26,159.43,192.3
2013-03-06,155.26,411.16,411.16,575.16,243.04,514.27,480.22,246.42,158.47,192.03
2013-03-07,155.42,411.78,411.78,576.61,244.64,513.65,481.51,247.08,157.38,191.19
2013-03-08,156.55,416.31,416.31,579.21,245.46,514.95,482.07,249.17,157.27,191.64
2013-03-11,156.17,417.38,417.38,579.42,247.31,517.4,483.63,250.17,157.74,192.19
2013-03-12,157.03,415.94,415.94,580.15,245.75,519.49,480.89,250.44,157.02,191.52
2013-03-13,156.36,418.05,418.05,579.07,246.61,519.24,480.84,249.86,157.1,192.26
2013-03-14,157.5,418.68,418.68,586.61,248.1,520.2,484.33,251.47,158.06,192.69
2013-03-15,155.82,416.93,416.93,585.73,248.77,518.49,483.29,251.65,157.72,193.93
2013-03-18,155.98,413.91,413.91,580.57,246.4,515.46,482.95,249.83,156.69,192.82
2013-03-19,156.38,410.87,410.87,575.11,245.1,515.49,481.9,248.84,155.83,193.27
2013-03-20,156.23,415.6,415.6,578.44,246.53,519.98,484.87,250.62,156.85,194.69
2013-03-21,156.3,412.19,412.19,575.41,243.85,517.18,478.53,246.55,156.28,193.74
2013-03-22,157.45,417.0,417.0,580.13,245.13,520.97,481.63,246.73,157.3,194.11
2013-03-25,157.27,416.26,416.26,577.93,244.42,519.27,480.2,244.91,157.23,193.63
2013-03-26,158.4,418.51,418.51,584.09,245.97,525.66,483.44,246.31,158.25,195.47
2013-03-27,157.46,418.73,418.73,585.81,244.84,528.24,482.12,246.25,158.51,196.24
2013-03-28,158.01,420.27,420.27,583.98,245.41,533.42,483.34,247.52,159.29,198.69
2013-04-01,159.25,417.03,417.03,583.88,244.23,534.5,478.66,245.14,159.77,198.3
2013-04-02,160.43,420.59,420.59,581.14,245.77,542.06,480.83,242.86,160.74,199.02
2013-04-03,159.07,416.31,416.31,571.78,241.49,538.76,477.01,240.6,160.05,198.45
2013-04-04,161.15,418.71,418.71,571.12,243.67,540.92,475.93,242.55,162.63,200.25
2013-04-05,161.81,417.01,417.01,571.16,242.95,537.58,471.32,241.55,162.98,201.12
2013-04-08,161.07,421.5,421.5,574.0,245.47,538.4,472.95,242.41,164.91,202.73
2013-04-09,161.4,420.47,420.47,578.31,246.44,540.26,476.76,245.1,164.98,202.06
2013-04-10,163.13,425.28,425.28,581.22,249.38,549.31,485.51,246.8,166.16,203.62
2013-04-11,164.71,428.95,428.95,583.87,250.11,554.47,483.14,247.68,167.39,204.21
2013-04-12,165.15,431.03,431.03,576.11,249.04,555.2,480.3,244.1,167.65,204.85
2013-04-15,164.21,419.97,419.97,553.79,243.52,544.89,471.54,234.68,164.26,201.96
2013-04-16,164.38,425.83,425.83,559.74,247.45,552.95,478.64,239.02,167.0,204.33
2013-04-17,162.63,421.73,421.73,548.87,242.72,550.61,467.83,235.56,165.13,203.25
2013-04-18,164.36,416.76,416.76,552.73,240.21,543.77,461.24,234.92,164.83,203.99
2013-04-19,167.1,421.95,421.95,552.56,243.61,551.97,460.42,237.65,167.43,206.94
2013-04-22,167.98,423.78,423.78,558.32,243.83,554.97,464.41,239.96,167.17,206.81
2013-04-23,168.85,428.08,428.08,564.69,248.23,558.35,470.18,242.01,168.32,207.32
2013-04-24,163.88,428.19,428.19,571.3,249.92,548.88,473.27,245.72,168.86,207.95
2013-04-25,166.64,431.92,431.92,570.45,251.18,550.96,473.87,248.29,168.58,208.13
2013-04-26,166.28,430.13,430.13,570.34,250.1,550.79,473.91,244.86,167.71,208.09
2013-04-29,166.74,431.67,431.67,575.94,251.21,552.76,481.7,248.56,168.75,209.79
2013-04-30,167.48,432.6,432.6,578.84,252.0,548.29,487.37,248.87,170.24,210.4
2013-05-01,165.91,430.45,430.45,569.36,249.27,542.91,483.49,244.51,169.39,208.36
2013-05-02,166.07,434.56,434.56,576.68,251.3,548.69,490.4,246.2,170.03,207.83
2013-05-03,165.94,440.1,440.1,587.07,253.91,552.34,495.78,250.66,170.26,207.45
2013-05-06,164.75,441.31,441.31,590.35,256.54,548.79,498.78,251.27,170.81,204.5
2013-05-07,166.64,444.73,444.73,594.33,257.98,550.31,497.61,253.51,171.59,206.34
2013-05-08,167.89,445.55,445.55,595.6,259.77,551.63,501.44,255.76,171.48,204.51
2013-05-09,166.3,446.1,446.1,593.95,257.75,552.19,499.63,255.36,170.44,201.26
2013-05-10,166.71,449.74,449.74,591.2,258.95,558.14,501.83,255.28,171.0,201.77
2013-05-13,165.33,449.7,449.7,591.06,259.85,562.1,500.43,253.22,171.42,200.57
2013-05-14,166.8,454.22,454.22,598.67,264.28,567.6,501.47,256.16,172.56,201.89
2013-05-15,167.95,456.78,456.78,596.44,266.78,570.71,502.54,257.57,174.08,203.51
2013-05-16,166.97,451.53,451.53,593.27,264.86,564.8,506.04,256.31,172.93,201.83
2013-05-17,167.39,456.07,456.07,602.63,268.47,567.93,511.95,259.4,174.36,203.88
2013-05-20,166.06,454.3,454.3,610.38,268.96,564.31,512.08,259.48,174.51,202.94
2013-05-21,164.79,456.36,456.36,610.14,269.65,570.12,511.11,258.97,175.8,203.17
2013-05-22,162.89,452.15,452.15,602.63,266.81,569.92,505.91,255.68,171.74,199.84
2013-05-23,163.73,450.71,450.71,601.43,265.08,569.19,505.48,255.45,168.89,198.33
2013-05-24,163.22,449.86,449.86,599.35,265.42,567.95,505.07,254.74,168.57,196.3
2013-05-28,161.15,453.96,453.96,605.39,268.11,573.11,508.48,256.98,167.19,193.97
2013-05-29,158.76,449.47,449.47,604.25,268.18,564.44,508.08,256.32,163.61,190.99
2013-05-30,157.24,448.85,448.85,602.87,271.05,568.29,512.28,256.89,161.75,191.39
2013-05-31,155.01,443.96,443.96,590.86,266.8,555.95,508.0,253.01,159.54,190.25
2013-06-03,155.33,446.35,446.35,596.79,267.2,559.03,511.43,254.45,160.57,190.63
2013-06-04,156.78,444.17,444.17,592.09,264.79,555.15,508.08,253.99,158.53,189.84
2013-06-05,155.23,436.92,436.92,585.45,260.3,547.47,502.82,248.62,156.59,188.07
2013-06-06,158.64,441.33,441.33,589.28,264.03,555.26,503.14,250.08,159.48,190.28
2013-06-07,158.02,449.3,449.3,596.22,268.46,560.59,508.49,252.21,159.81,191.64
2013-06-10,159.35,447.9,447.9,594.6,268.67,561.36,508.68,253.38,157.74,191.25
2013-06-11,158.62,443.63,443.63,586.23,263.99,558.8,502.92,249.87,155.42,190.02
2013-06-12,157.91,438.78,438.78,581.85,261.47,553.22,498.93,248.58,153.19,188.0
2013-06-13,160.5,446.55,446.55,591.98,266.18,561.19,504.61,252.94,157.6,191.14
2013-06-14,160.27,445.4,445.4,586.24,262.85,560.35,500.7,251.31,157.91,191.34
2013-06-17,159.33,447.71,447.71,593.84,265.35,561.62,506.38,253.19,158.71,191.96
2013-06-18,161.38,452.3,452.3,597.23,267.0,566.46,510.03,254.41,158.8,193.3
2013-06-19,156.97,447.31,447.31,591.24,263.27,557.36,504.93,252.48,153.48,188.85
2013-06-20,153.37,435.39,435.39,575.13,257.59,543.06,493.76,245.82,146.95,183.44
2013-06-21,154.27,436.55,436.55,576.99,257.96,547.73,490.13,245.17,149.75,185.85
2013-06-24,153.43,432.29,432.29,568.18,253.31,543.6,483.3,241.05,148.99,185.81
2013-06-25,156.53,436.18,436.18,574.49,258.07,545.91,486.68,242.68,151.84,188.09
2013-06-26,157.61,441.74,441.74,578.5,260.55,554.09,489.23,243.26,153.67,190.51
2013-06-27,159.06,445.74,445.74,579.78,263.86,555.93,491.23,243.0,156.29,190.7
2013-06-28,157.9,447.29,447.29,578.54,262.06,551.18,489.23,241.61,155.23,191.4
2013-07-01,157.71,450.23,450.23,581.76,263.33,553.6,492.52,243.45,154.11,188.89
2013-07-02,158.56,451.11,451.11,583.06,263.43,551.86,493.19,242.63,156.55,188.79
2013-07-03,159.28,453.34,453.34,583.21,262.53,551.11,495.97,242.5,154.92,188.51
2013-07-05,160.04,458.02,458.02,589.59,267.15,558.39,499.46,244.16,154.6,187.6
2013-07-08,159.4,462.09,462.09,593.72,269.18,561.58,498.28,245.53,154.78,190.29
2013-07-09,159.13,464.09,464.09,600.05,271.43,563.01,500.51,249.41,157.0,191.72
2013-07-10,158.5,464.42,464.42,596.56,269.73,566.92,502.81,249.18,157.26,192.64
2013-07-11,160.72,471.1,471.1,602.11,272.2,573.98,511.39,253.24,161.33,195.77
2013-07-12,159.77,473.71,473.71,604.48,274.37,577.91,512.59,252.44,160.64,196.44
2013-07-15,158.67,472.14,472.14,604.05,275.41,577.92,514.06,252.93,160.59,199.55
2013-07-16,159.67,469.57,469.57,600.67,274.32,574.97,514.15,250.91,160.38,198.55
2013-07-17,160.4,470.1,470.1,603.36,275.58,576.14,514.84,253.39,160.86,198.36
2013-07-18,158.95,472.56,472.56,609.03,279.27,577.7,513.39,253.43,162.23,200.29
2013-07-19,159.18,472.23,472.23,617.28,279.31,585.61,503.35,254.67,162.03,200.14
2013-07-22,159.09,471.96,471.96,615.76,281.22,588.2,505.32,255.45,162.29,200.03
2013-07-23,159.68,471.14,471.14,616.96,280.52,586.24,502.58,256.14,162.06,200.6
2013-07-24,158.77,469.77,469.77,611.06,278.15,585.49,506.92,253.77,159.05,197.5
2013-07-25,158.9,470.12,470.12,614.24,278.4,588.29,507.13,256.15,158.93,199.24
2013-07-26,159.6,471.85,471.85,612.55,278.07,592.12,507.76,255.21,159.22,199.95
2013-07-29,160.73,469.27,469.27,607.37,275.99,590.38,506.9,256.51,157.88,200.35
2013-07-30,158.32,468.03,468.03,605.65,275.74,590.32,510.66,255.85,157.46,200.86
2013-07-31,156.73,470.27,470.27,607.46,275.89,590.25,509.27,254.92,155.13,199.44
2013-08-01,158.44,477.95,477.95,614.56,280.5,593.9,515.28,257.08,154.38,200.93
2013-08-02,158.8,481.3,481.3,610.96,280.43,594.36,517.81,258.49,153.67,200.76
2013-08-05,158.72,480.27,480.27,609.26,279.78,593.32,518.77,257.83,153.55,199.34
2013-08-06,158.07,477.94,477.94,606.25,277.38,590.65,515.71,255.36,153.02,198.15
2013-08-07,158.03,473.95,473.95,604.15,275.15,590.88,514.25,255.37,152.16,199.05
2013-08-08,156.45,477.27,477.27,607.54,275.81,591.29,516.07,259.26,151.92,199.84
2013-08-09,154.88,475.95,475.95,604.56,275.04,589.25,513.82,260.74,153.36,198.48
2013-08-12,155.5,475.54,475.54,601.33,273.78,586.76,517.33,260.23,152.09,197.21
2013-08-13,154.46,475.35,475.35,602.34,274.95,588.39,521.34,260.86,150.05,196.11
2013-08-14,154.23,470.28,470.28,599.92,273.94,583.8,521.41,260.42,149.53,194.62
2013-08-15,152.86,461.98,461.98,595.94,269.96,574.27,512.22,258.43,146.8,191.88
2013-08-16,151.3,460.29,460.29,593.49,269.49,571.14,512.29,256.44,143.53,189.82
2013-08-19,150.08,458.46,458.46,584.37,265.9,572.5,511.47,254.3,142.15,188.32
2013-08-20,150.82,462.61,462.61,587.04,268.26,573.64,511.46,255.79,145.14,189.91
2013-08-21,149.08,458.71,458.71,583.87,266.57,570.76,511.06,253.98,145.11,187.7
2013-08-22,149.58,463.58,463.58,591.73,269.55,574.09,513.45,256.92,145.8,188.93
2013-08-23,151.73,463.67,463.67,596.12,269.78,575.21,516.72,259.12,147.52,190.4
2013-08-26,149.78,462.64,462.64,594.64,268.22,575.97,514.82,259.11,147.09,188.9
2013-08-27,149.52,455.2,455.2,591.05,261.71,566.28,504.3,254.43,146.51,188.82
2013-08-28,148.72,457.15,457.15,601.53,262.02,568.72,505.35,253.92,145.98,189.38
2013-08-29,150.46,459.15,459.15,594.99,262.76,570.51,507.66,254.75,146.08,188.38
2013-08-30,150.24,456.18,456.18,594.84,261.5,568.8,504.98,254.43,145.48,188.44
2013-09-03,147.48,459.58,459.58,598.33,263.7,572.18,506.63,255.86,144.54,186.31
2013-09-04,149.34,464.22,464.22,601.48,265.7,578.59,511.11,258.15,145.39,186.04
2013-09-05,148.08,464.65,464.65,602.98,266.29,579.53,512.0,258.79,144.13,185.34
2013-09-06,147.96,463.66,463.66,603.11,266.2,579.55,512.61,258.25,147.18,186.38
2013-09-09,148.26,467.93,467.93,609.27,269.24,583.31,519.2,262.17,150.5,187.14
2013-09-10,149.92,472.45,472.45,609.37,272.43,586.86,522.14,264.48,150.36,188.48
2013-09-11,149.96,475.7,475.7,613.98,272.79,591.0,519.41,266.1,151.03,186.75
2013-09-12,151.51,474.64,474.64,610.33,270.82,589.57,519.05,263.39,149.78,186.14
